area_sqft,bedrooms,bathrooms,floor_number,total_floors,balcony,parking,lift,security,gym,power_backup,latitude,longitude,dist_city_center_km,dist_infocity_km,dist_kiit_km,dist_airport_km,dist_khandagiri_km,dist_sum_hospital_km,dist_railway_station_km,dist_it_park_km,rent,furnishing_semi-furnished,furnishing_unfurnished,property_type_builder_floor,property_type_independent_house,property_type_studio,property_type_villa,locality_count,luxury_score,amenity_count,floor_ratio,rooms_per_sqft,parking_to_area
1454,3,2,14,14,0,2,1,1,0,0,20.27209,85.84907,3.701,10.339,9.966,4.516,7.914,5.237,1.626,9.241,20500,False,True,False,False,False,False,47,0.95,4,1.0,0.0034387895460797,0.0013755158184319
798,1,1,10,17,1,0,1,1,1,0,20.27416,85.79583,3.859,9.569,9.864,4.062,2.38,3.332,4.379,8.404,15500,False,True,False,False,False,False,36,0.8,4,0.5882352941176471,0.0025062656641604,0.0
492,1,1,10,20,1,2,1,1,0,0,20.29253,85.82953,0.658,7.557,7.376,5.533,6.328,2.291,3.283,6.404,14500,True,False,False,True,False,False,68,0.95,5,0.5,0.0040650406504065,0.0040650406504065
628,1,1,5,6,0,2,1,0,0,0,20.36207,85.80937,7.503,0.533,1.621,13.158,10.764,6.768,11.293,1.61,23000,False,False,False,False,False,False,80,0.7,3,0.8333333333333334,0.0031847133757961,0.0031847133757961
848,2,1,6,9,1,0,1,0,0,0,20.28189,85.8377,2.096,8.921,8.651,4.697,6.828,3.633,2.028,7.789,16500,False,True,False,False,False,False,68,0.3,2,0.6666666666666666,0.0035377358490566,0.0
1628,3,2,3,15,0,1,1,0,0,1,20.35219,85.8211,6.247,1.112,0.806,12.035,10.279,5.795,9.966,0.964,42500,False,False,True,False,False,False,104,0.5,3,0.2,0.003071253071253,0.0006142506142506
812,1,1,3,5,0,2,1,0,1,0,20.33439,85.80522,4.708,2.822,3.369,10.136,7.759,3.719,8.502,1.717,29500,True,False,False,False,False,True,43,0.95,4,0.6,0.0024630541871921,0.0024630541871921
685,1,1,11,13,1,0,1,1,0,0,20.31009,85.85935,3.953,7.251,6.513,8.532,9.962,5.281,5.691,6.413,13500,False,True,False,False,False,False,37,0.55,3,0.8461538461538461,0.002919708029197,0.0
697,1,1,13,15,0,1,1,0,0,1,20.29762,85.84445,2.087,7.542,7.103,6.578,7.983,3.656,3.866,6.491,15000,False,True,False,False,False,False,30,0.5,3,0.8666666666666667,0.0028694404591104,0.0014347202295552
2551,3,3,12,18,0,1,1,0,1,0,20.29818,85.82449,0.231,6.835,6.73,6.065,6.122,1.589,4.027,5.668,57000,False,False,False,True,False,False,68,0.75,3,0.6666666666666666,0.0023520188161505,0.000392003136025
1005,1,1,4,7,1,0,1,1,0,1,20.36373,85.80689,7.741,0.848,1.919,13.362,10.851,6.959,11.538,1.861,32500,False,False,False,False,False,False,80,0.55,4,0.5714285714285714,0.0019900497512437,0.0
705,2,1,4,8,1,0,1,0,0,1,20.30389,85.85322,3.118,7.398,6.791,7.616,9.094,4.559,4.805,6.453,10500,False,True,True,False,False,False,34,0.3,3,0.5,0.0042553191489361,0.0
567,1,1,0,3,1,0,0,1,1,0,20.33468,85.81156,4.497,2.675,2.992,10.104,8.094,3.728,8.304,1.489,15500,False,True,False,False,False,True,29,0.5,3,0.0,0.0035273368606701,0.0
2356,3,3,5,8,0,0,1,1,0,0,20.27244,85.80149,3.561,9.666,9.887,3.591,2.953,3.308,3.759,8.487,31000,False,True,False,False,False,False,46,0.55,2,0.625,0.0025466893039049,0.0
978,2,2,14,14,2,2,1,1,1,1,20.28325,85.83395,1.736,8.669,8.447,4.678,6.472,3.23,2.188,7.524,21000,True,False,False,False,False,False,33,1.2000000000000002,8,1.0,0.0040899795501022,0.0020449897750511
1119,2,1,15,18,2,2,1,0,0,0,20.28023,85.83735,2.216,9.087,8.828,4.515,6.763,3.717,1.841,7.952,18000,False,True,False,False,False,False,33,0.7,5,0.8333333333333334,0.002680965147453,0.001787310098302
365,1,1,12,12,0,0,1,1,0,1,20.3612,85.80487,7.523,0.892,2.065,13.102,10.517,6.69,11.326,1.695,10500,False,True,False,False,False,False,80,0.55,3,1.0,0.0054794520547945,0.0
1350,2,2,8,8,1,1,1,0,0,1,20.28299,85.79435,3.466,8.64,8.986,4.978,2.555,2.575,4.873,7.486,22500,False,True,False,False,False,False,36,0.5,4,1.0,0.0029629629629629,0.0007407407407407
1576,3,2,0,7,0,0,1,1,0,1,20.36489,85.83856,7.788,2.752,1.619,13.616,12.431,7.699,11.254,3.26,23500,False,True,False,False,False,False,43,0.55,3,0.0,0.0031725888324873,0.0
2012,3,3,12,17,1,1,1,0,0,1,20.35231,85.80725,6.504,0.93,1.934,12.094,9.672,5.688,10.308,0.767,42500,True,False,False,False,False,False,80,0.5,4,0.7058823529411765,0.0029821073558648,0.0004970178926441
1889,3,2,10,18,3,2,1,1,1,1,20.30249,85.80421,2.232,6.317,6.599,6.656,4.734,0.58,5.46,5.143,48500,False,False,False,False,False,False,63,1.2000000000000002,9,0.5555555555555556,0.0026469031233456,0.0010587612493382
924,1,1,4,6,0,1,1,1,1,1,20.32072,85.79638,4.012,4.565,5.141,8.819,5.993,2.571,7.585,3.493,22500,False,True,True,False,False,False,43,1.0,5,0.6666666666666666,0.0021645021645021,0.001082251082251
932,2,1,5,15,2,0,1,0,1,1,20.28641,85.84152,2.077,8.571,8.232,5.325,7.319,3.713,2.583,7.466,23000,True,False,False,False,False,False,68,0.55,5,0.3333333333333333,0.0032188841201716,0.0
2192,3,3,1,20,2,2,1,0,0,0,20.27777,85.85214,3.531,9.881,9.449,5.19,8.264,5.145,2.275,8.812,40500,False,False,False,False,False,False,47,0.7,5,0.05,0.0027372262773722,0.000912408759124
1373,2,2,7,7,2,2,1,0,0,1,20.34736,85.83069,5.736,2.234,1.416,11.571,10.358,5.584,9.321,1.846,28000,False,True,False,False,False,False,43,0.7,6,1.0,0.0029133284777858,0.0014566642388929
1460,3,2,15,17,2,0,1,0,0,1,20.29343,85.82712,0.403,7.406,7.263,5.582,6.134,2.021,3.442,6.244,26500,False,True,False,True,False,False,68,0.3,4,0.8823529411764706,0.0034246575342465,0.0
1984,3,3,2,4,3,0,1,0,0,0,20.36666,85.816,7.896,0.939,1.252,13.64,11.494,7.309,11.643,2.098,54000,False,False,False,False,False,False,80,0.3,4,0.5,0.003024193548387,0.0
921,2,1,7,14,0,0,1,1,1,0,20.2857,85.80238,2.581,8.192,8.439,4.908,3.434,1.881,4.301,7.015,16500,False,True,False,False,True,False,36,0.8,3,0.5,0.003257328990228,0.0
902,1,1,10,10,0,2,1,1,1,1,20.36522,85.80436,7.968,1.156,2.221,13.552,10.927,7.14,11.77,2.116,25500,False,True,False,False,False,False,80,1.2000000000000002,6,1.0,0.0022172949002217,0.0022172949002217
1012,1,1,14,14,0,2,1,0,0,1,20.28382,85.82796,1.412,8.471,8.334,4.553,5.876,2.721,2.4,7.305,22500,False,True,False,False,False,False,68,0.7,4,1.0,0.0019762845849802,0.0019762845849802
1309,2,2,5,18,1,0,1,1,1,1,20.35264,85.80846,6.506,0.823,1.803,12.119,9.753,5.721,10.307,0.7,31500,False,True,False,False,False,False,104,0.8,5,0.2777777777777778,0.0030557677616501,0.0
2477,4,4,1,6,2,2,1,1,0,1,20.28076,85.84572,2.794,9.314,8.945,5.019,7.635,4.4,2.136,8.218,45500,False,False,False,True,False,False,34,0.95,7,0.1666666666666666,0.003229713362939,0.0008074283407347
444,1,1,15,15,1,0,1,0,0,1,20.26646,85.79324,4.636,10.462,10.762,3.578,2.161,4.223,4.502,9.298,9500,True,False,False,False,False,False,20,0.3,3,1.0,0.0045045045045045,0.0
1123,3,2,12,12,0,2,1,0,0,0,20.28359,85.80595,2.383,8.384,8.573,4.572,3.675,1.995,3.862,7.2,15000,True,False,True,False,False,False,46,0.7,3,1.0,0.0044523597506678,0.0017809439002671
883,1,1,13,15,0,1,1,1,0,0,20.28549,85.8409,2.078,8.645,8.318,5.205,7.233,3.702,2.47,7.535,20000,True,False,False,False,False,False,33,0.75,3,0.8666666666666667,0.0022650056625141,0.001132502831257
1321,3,3,13,13,1,2,1,1,1,1,20.29128,85.84647,2.353,8.269,7.839,6.048,7.955,4.0,3.245,7.208,27000,True,False,False,False,False,False,30,1.2000000000000002,7,1.0,0.0045420136260408,0.0015140045420136
1783,3,2,11,14,2,0,1,1,0,1,20.38619,85.83138,10.043,3.608,3.14,15.874,14.132,9.719,13.63,4.659,33500,False,False,False,False,False,False,39,0.55,5,0.7857142857142857,0.002804262478968,0.0
822,1,1,10,15,1,0,1,1,0,0,20.32218,85.8315,2.99,4.496,4.126,8.81,8.298,3.265,6.522,3.459,21000,False,False,True,False,False,False,37,0.55,3,0.6666666666666666,0.0024330900243309,0.0
1387,2,2,2,15,1,2,1,1,1,1,20.28991,85.83446,1.246,7.97,7.719,5.393,6.713,2.881,2.921,6.836,28500,False,True,False,False,False,False,68,1.2000000000000002,7,0.1333333333333333,0.0028839221341023,0.0014419610670511
1990,3,2,5,8,2,0,1,1,0,0,20.30102,85.78841,3.803,6.907,7.436,7.043,3.656,2.21,6.494,5.819,43000,True,False,False,False,False,False,63,0.55,4,0.625,0.0025125628140703,0.0
1320,3,2,2,5,3,1,1,1,0,1,20.30663,85.82261,1.187,5.876,5.793,6.982,6.473,1.485,4.983,4.708,27000,False,True,False,False,False,False,42,0.75,7,0.4,0.0037878787878787,0.0007575757575757
2739,4,4,2,13,1,1,1,0,0,1,20.35461,85.80863,6.713,0.644,1.716,12.336,9.963,5.94,10.512,0.865,44500,False,True,True,False,False,False,104,0.5,4,0.1538461538461538,0.0029207740051113,0.0003650967506389
855,1,1,7,10,0,1,1,0,0,0,20.35734,85.83225,6.857,2.012,0.822,12.693,11.368,6.674,10.421,2.26,22000,False,True,False,False,False,False,91,0.5,2,0.7,0.0023391812865497,0.0011695906432748
1421,2,2,13,20,2,2,1,1,0,1,20.28003,85.85678,3.812,9.867,9.373,5.708,8.77,5.455,2.804,8.83,24000,False,True,False,False,False,False,33,0.95,7,0.65,0.0028149190710767,0.0014074595355383
1661,3,2,8,16,2,1,1,1,1,1,20.34513,85.84027,5.694,3.219,2.232,11.487,10.777,5.839,9.064,2.861,52500,False,False,False,False,False,True,41,1.0,7,0.5,0.0030102347983142,0.0006020469596628
1686,3,2,7,20,1,0,1,1,0,0,20.36473,85.81527,7.692,0.711,1.173,13.427,11.267,7.089,11.446,1.875,53000,False,False,False,False,True,False,91,0.55,3,0.35,0.0029655990510083,0.0
1455,2,2,11,20,0,1,1,1,0,1,20.39813,85.81157,11.425,4.387,4.587,17.151,14.649,10.78,15.169,5.576,30000,False,False,False,False,False,False,39,0.75,4,0.55,0.0027491408934707,0.0006872852233676
417,1,1,0,20,1,2,1,1,0,0,20.37091,85.83102,8.346,2.318,1.518,14.179,12.601,8.067,11.934,3.165,12000,False,False,False,True,False,False,35,0.95,5,0.0,0.0047961630695443,0.0047961630695443
1479,2,2,8,11,2,0,1,0,0,0,20.35747,85.8254,6.825,1.3,0.166,12.642,11.01,6.47,10.489,1.667,37500,True,False,False,True,False,False,91,0.3,3,0.7272727272727273,0.0027045300878972,0.0
1927,2,2,9,13,0,2,1,1,1,1,20.28584,85.78304,4.472,8.683,9.183,5.898,1.906,3.254,6.076,7.585,34000,True,False,True,False,False,False,36,1.2000000000000002,6,0.6923076923076923,0.0020757654385054,0.0010378827192527
1397,4,3,11,11,0,2,1,0,0,0,20.29078,85.84547,2.266,8.277,7.863,5.949,7.84,3.916,3.159,7.207,21500,True,False,False,False,False,False,33,0.7,3,1.0,0.0050107372942018,0.0014316392269148
1570,3,2,5,5,3,2,1,1,0,1,20.282,85.82047,1.623,8.564,8.539,4.235,5.069,2.417,2.621,7.38,23000,False,True,False,False,False,False,33,0.95,8,1.0,0.0031847133757961,0.0012738853503184
1238,2,2,4,13,0,0,1,1,0,1,20.38111,85.80874,9.594,2.531,2.985,15.275,12.75,8.886,13.368,3.708,19000,False,True,False,False,False,False,39,0.55,3,0.3076923076923077,0.0032310177705977,0.0
519,1,1,7,14,0,1,1,1,1,0,20.33697,85.81632,4.624,2.441,2.562,10.339,8.566,4.039,8.409,1.274,15500,False,True,False,False,False,False,104,1.0,4,0.5,0.0038535645472061,0.001926782273603
705,1,1,3,8,0,2,1,1,1,1,20.27038,85.78713,4.834,10.185,10.566,4.341,1.457,4.152,5.182,9.043,13500,False,True,False,False,False,False,20,1.2000000000000002,6,0.375,0.0028368794326241,0.0028368794326241
1807,4,3,15,15,1,1,1,0,0,0,20.28647,85.85529,3.385,9.163,8.65,6.131,8.725,5.039,3.215,8.14,28500,True,False,False,False,False,False,33,0.5,3,1.0,0.0038738240177089,0.0005534034311012
971,3,2,4,17,0,2,1,0,0,1,20.33792,85.77577,6.888,4.517,5.581,11.326,7.402,5.396,10.39,4.04,17000,True,False,False,False,False,False,31,0.7,4,0.2352941176470588,0.0051493305870236,0.0020597322348094
893,1,1,5,19,0,0,1,1,0,1,20.29991,85.86358,4.098,8.399,7.703,7.839,9.945,5.631,4.93,7.511,18500,True,False,False,False,False,False,30,0.55,3,0.2631578947368421,0.0022396416573348,0.0
3310,4,4,2,13,1,1,1,1,1,1,20.33308,85.85094,4.951,4.875,3.964,10.491,10.619,5.581,7.864,4.289,63000,False,False,False,False,False,False,37,1.0,6,0.1538461538461538,0.002416918429003,0.0003021148036253
620,1,1,3,19,0,2,1,1,0,0,20.36087,85.83619,7.305,2.43,1.242,13.136,11.921,7.191,10.805,2.809,21000,False,False,False,True,False,False,91,0.95,4,0.1578947368421052,0.0032258064516129,0.0032258064516129
722,1,1,9,16,1,1,1,1,1,1,20.29206,85.80974,1.604,7.418,7.568,5.41,4.45,1.016,4.198,6.23,23000,True,False,False,False,False,False,68,1.0,6,0.5625,0.002770083102493,0.0013850415512465
1395,2,2,1,19,0,0,1,0,0,0,20.36522,85.84384,7.946,3.296,2.143,13.75,12.771,7.964,11.316,3.742,23500,False,True,False,False,True,False,43,0.3,1,0.0526315789473684,0.0028673835125448,0.0
703,1,1,12,12,1,2,1,1,0,0,20.26687,85.80989,3.59,10.216,10.324,2.674,3.86,3.817,2.777,9.027,17500,False,False,False,False,False,False,46,0.95,5,1.0,0.0028449502133712,0.0028449502133712
1568,3,2,6,6,3,0,1,0,1,0,20.26366,85.82076,3.628,10.599,10.575,2.208,5.035,4.334,1.621,9.413,33500,True,False,False,False,False,True,47,0.55,5,1.0,0.003188775510204,0.0
1441,2,2,0,4,1,0,1,1,1,0,20.28268,85.7769,5.184,9.253,9.803,6.058,1.312,3.984,6.545,8.181,30500,False,True,False,False,False,True,53,0.8,4,0.0,0.0027758501040943,0.0
1261,2,2,5,15,0,1,1,0,1,0,20.32227,85.82305,2.914,4.184,4.054,8.72,7.683,2.731,6.658,3.047,33500,True,False,False,False,False,True,29,0.75,3,0.3333333333333333,0.0031720856463124,0.0007930214115781
1329,2,2,13,13,0,2,1,0,0,1,20.37508,85.82312,8.783,2.105,1.827,14.586,12.649,8.335,12.461,3.191,20500,False,True,False,True,False,False,35,0.7,4,1.0,0.0030097817908201,0.00150489089541
1200,3,2,15,15,0,2,1,1,1,0,20.30257,85.82125,0.795,6.3,6.251,6.523,6.093,1.224,4.598,5.124,23500,False,True,False,True,False,False,42,1.2000000000000002,5,1.0,0.0041666666666666,0.0016666666666666
764,1,1,8,8,0,1,1,0,0,1,20.28103,85.83864,2.232,9.041,8.761,4.656,6.909,3.769,1.942,7.912,20000,False,False,True,False,False,False,68,0.5,3,1.0,0.0026178010471204,0.0013089005235602
746,2,1,15,18,0,0,1,0,1,0,20.35628,85.80613,6.96,0.765,1.934,12.544,10.043,6.135,10.764,1.166,23500,False,False,False,False,False,False,80,0.55,2,0.8333333333333334,0.0040214477211796,0.0
1044,2,2,4,17,2,0,1,0,0,1,20.29544,85.81095,1.415,7.037,7.175,5.764,4.759,0.656,4.41,5.848,23500,True,False,False,True,False,False,68,0.3,4,0.2352941176470588,0.003831417624521,0.0
783,2,1,5,9,1,2,1,1,1,0,20.28342,85.85145,3.145,9.281,8.83,5.616,8.27,4.792,2.703,8.224,15500,False,True,False,True,False,False,30,1.2000000000000002,6,0.5555555555555556,0.003831417624521,0.0025542784163473
495,1,1,4,20,1,0,1,0,0,0,20.36821,85.83403,8.08,2.434,1.451,13.915,12.495,7.875,11.623,3.14,9500,False,True,False,False,False,False,35,0.3,2,0.2,0.004040404040404,0.0
1052,2,1,4,6,2,0,1,0,0,0,20.35049,85.84141,6.3,3.099,1.985,12.094,11.311,6.406,9.665,2.975,20500,False,True,False,False,False,False,41,0.3,3,0.6666666666666666,0.0028517110266159,0.0
1691,3,2,2,3,3,2,1,1,0,0,20.27013,85.85633,4.4,10.836,10.393,4.96,8.672,5.974,2.208,9.767,25500,False,True,False,False,False,False,33,0.95,7,0.6666666666666666,0.002956830277942,0.0011827321111768
1027,2,2,14,18,0,1,1,0,0,0,20.32826,85.83256,3.673,3.952,3.488,9.495,8.849,3.845,7.189,2.996,19000,False,True,False,False,False,False,43,0.5,2,0.7777777777777778,0.0038948393378773,0.0009737098344693
974,2,2,5,14,2,0,1,0,0,0,20.27503,85.82244,2.353,9.356,9.306,3.484,5.152,3.203,1.918,8.173,15000,False,True,False,False,False,False,33,0.3,3,0.3571428571428571,0.0041067761806981,0.0
889,1,1,11,11,1,1,1,1,1,1,20.26963,85.80435,3.617,9.945,10.125,3.177,3.255,3.553,3.397,8.761,26000,True,False,False,False,False,True,20,1.0,6,1.0,0.0022497187851518,0.0011248593925759
1114,2,2,10,15,0,2,1,0,0,1,20.28959,85.85112,2.869,8.652,8.171,6.146,8.375,4.519,3.268,7.615,18500,False,True,False,False,False,False,30,0.7,4,0.6666666666666666,0.0035906642728904,0.0017953321364452
1155,2,2,11,12,0,1,1,1,0,1,20.32728,85.82226,3.475,3.625,3.502,9.272,8.049,3.186,7.22,2.498,23000,False,True,False,False,False,False,29,0.75,4,0.9166666666666666,0.0034632034632034,0.0008658008658008
730,1,1,5,15,1,0,1,0,0,0,20.35753,85.83395,6.901,2.188,0.994,12.736,11.483,6.759,10.436,2.428,19000,False,True,False,False,True,False,91,0.3,2,0.3333333333333333,0.0027397260273972,0.0
1770,3,3,4,15,1,0,1,0,0,1,20.3109,85.80595,2.54,5.366,5.656,7.541,5.564,1.144,6.129,4.19,38500,True,False,False,False,False,False,68,0.3,3,0.2666666666666666,0.0033898305084745,0.0
2961,4,4,1,6,0,0,1,0,0,0,20.28842,85.83922,1.757,8.279,7.964,5.421,7.141,3.4,2.766,7.167,61500,False,False,False,False,False,False,68,0.3,1,0.1666666666666666,0.0027017899358324,0.0
1669,3,2,4,9,2,0,1,1,0,0,20.2984,85.83859,1.492,7.216,6.864,6.426,7.452,3.039,3.866,6.127,43000,False,False,False,False,False,False,68,0.55,4,0.4444444444444444,0.0029958058717795,0.0
1013,1,1,5,7,0,1,1,1,1,1,20.29709,85.82608,0.198,6.985,6.853,5.966,6.211,1.778,3.863,5.823,32000,False,False,False,False,False,False,68,1.0,5,0.7142857142857143,0.0019743336623889,0.0009871668311944
736,1,1,3,7,1,0,1,1,0,1,20.34379,85.8398,5.538,3.249,2.301,11.331,10.632,5.687,8.913,2.833,15500,False,True,False,True,False,False,43,0.55,4,0.4285714285714285,0.0027173913043478,0.0
1905,3,2,5,7,2,2,1,0,0,1,20.26554,85.80459,3.982,10.396,10.565,2.763,3.338,3.999,3.314,9.211,23500,False,True,False,False,False,False,20,0.7,6,0.7142857142857143,0.0026246719160104,0.0010498687664041
1261,3,2,11,18,0,2,1,0,1,1,20.29272,85.82351,0.39,7.418,7.337,5.45,5.758,1.73,3.492,6.244,36500,True,False,False,False,False,True,68,0.95,5,0.6111111111111112,0.0039651070578905,0.0015860428231562
590,1,1,0,18,1,0,1,1,0,1,20.27751,85.84877,3.268,9.768,9.376,4.932,7.912,4.861,2.012,8.68,12000,False,True,False,False,False,False,33,0.55,4,0.0,0.0033898305084745,0.0
934,1,1,14,14,1,2,1,0,0,0,20.29523,85.81173,1.335,7.059,7.182,5.732,4.814,0.7,4.343,5.869,32000,False,False,False,False,False,False,63,0.7,4,1.0,0.0021413276231263,0.0021413276231263
736,1,1,12,15,0,2,1,1,0,1,20.29106,85.83054,0.843,7.74,7.548,5.399,6.368,2.458,3.101,6.59,21000,True,False,False,True,False,False,68,0.95,5,0.8,0.0027173913043478,0.0027173913043478
1042,2,2,8,20,0,1,1,1,0,0,20.30538,85.83098,1.233,6.218,5.967,6.962,7.113,2.278,4.668,5.096,21500,False,True,False,False,False,False,42,0.75,3,0.4,0.0038387715930902,0.0009596928982725
1919,3,3,3,3,1,0,0,0,0,0,20.40098,85.81597,11.696,4.712,4.785,17.456,15.083,11.115,15.411,5.899,23000,False,True,False,False,False,False,39,0.0,1,1.0,0.0031266284523189,0.0
1231,3,2,0,13,0,0,1,1,0,1,20.3078,85.84418,2.43,6.527,6.02,7.609,8.437,3.68,4.972,5.527,26000,False,False,False,False,False,False,37,0.55,3,0.0,0.0040617384240454,0.0
602,1,1,1,7,0,2,1,0,1,0,20.32095,85.8445,3.462,5.33,4.687,8.998,9.255,4.251,6.423,4.454,13500,False,True,False,False,True,False,37,0.95,4,0.1428571428571428,0.0033222591362126,0.0033222591362126
1764,3,2,10,19,1,1,1,1,0,0,20.3406,85.82409,4.948,2.321,2.013,10.761,9.347,4.634,8.645,1.419,37500,True,False,True,False,False,False,80,0.75,4,0.5263157894736842,0.0028344671201814,0.0005668934240362
2277,3,3,1,17,1,2,1,0,0,0,20.26601,85.77883,5.821,10.905,11.354,4.745,0.839,5.061,6.0,9.789,28000,False,True,False,False,False,False,53,0.7,4,0.0588235294117647,0.0026350461133069,0.0008783487044356
1312,3,2,6,8,2,0,1,1,0,1,20.33653,85.83236,4.57,3.186,2.598,10.4,9.514,4.59,8.109,2.388,29000,True,False,False,False,False,False,43,0.55,5,0.75,0.003810975609756,0.0
809,1,1,1,16,0,2,1,0,0,0,20.36339,85.82164,7.488,1.041,0.601,13.282,11.408,7.028,11.19,1.934,23500,True,False,False,True,False,False,91,0.7,3,0.0625,0.0024721878862793,0.0024721878862793
1663,3,2,2,11,2,1,1,1,0,1,20.28485,85.83493,1.658,8.524,8.283,4.881,6.61,3.207,2.356,7.385,37500,False,False,False,False,False,False,68,0.75,6,0.1818181818181818,0.0030066145520144,0.0006013229104028
2446,4,3,7,8,0,2,1,1,0,1,20.29948,85.83866,1.524,7.108,6.748,6.542,7.507,3.037,3.986,6.022,48500,True,False,False,False,False,False,68,0.95,5,0.875,0.0028618152085036,0.0008176614881439
1508,3,2,4,7,3,1,1,1,0,0,20.28265,85.77817,5.058,9.203,9.739,5.963,1.354,3.873,6.419,8.124,32500,False,False,False,False,True,False,53,0.75,6,0.5714285714285714,0.003315649867374,0.0006631299734748
882,1,1,5,7,0,0,1,0,0,0,20.30337,85.82923,0.947,6.381,6.172,6.708,6.84,2.061,4.472,5.243,20500,False,True,False,False,False,False,42,0.3,1,0.7142857142857143,0.0022675736961451,0.0
1482,2,2,8,10,0,1,1,1,0,0,20.35772,85.82292,6.854,1.04,0.197,12.656,10.909,6.436,10.547,1.496,38500,True,False,False,False,False,False,91,0.75,3,0.8,0.0026990553306342,0.0006747638326585
1186,2,2,3,5,1,2,1,0,0,1,20.26347,85.75252,8.338,12.325,12.98,7.146,2.33,7.283,8.739,11.319,19000,False,True,False,False,False,False,53,0.7,5,0.6,0.0033726812816188,0.0016863406408094
956,2,1,9,9,1,2,1,0,0,1,20.38609,85.80753,10.162,3.099,3.522,15.836,13.246,9.442,13.936,4.274,21000,True,False,False,False,False,False,39,0.7,5,1.0,0.0031380753138075,0.002092050209205
1673,2,2,4,14,2,1,1,1,1,1,20.28919,85.78825,3.858,8.149,8.604,5.895,2.525,2.596,5.758,7.03,42500,True,False,False,False,False,False,63,1.0,7,0.2857142857142857,0.0023909145248057,0.0005977286312014
1902,3,2,15,15,2,2,1,0,0,0,20.33223,85.82708,4.026,3.289,2.956,9.858,8.793,3.902,7.681,2.287,33500,True,False,True,False,False,False,43,0.7,5,1.0,0.0026288117770767,0.0010515247108307
965,2,1,15,18,0,1,1,0,0,0,20.34515,85.8284,5.469,2.202,1.561,11.302,10.019,5.266,9.094,1.637,20000,False,True,False,False,False,False,43,0.5,2,0.8333333333333334,0.0031088082901554,0.0010362694300518
1593,2,2,8,8,1,1,1,1,0,1,20.27214,85.84299,3.289,10.12,9.816,4.086,7.28,4.751,1.169,8.996,28500,False,False,True,False,False,False,47,0.75,5,1.0,0.002510985561833,0.0006277463904582
483,1,1,7,7,1,1,1,0,0,1,20.28381,85.85351,3.32,9.337,8.86,5.785,8.49,4.971,2.868,8.294,10500,True,False,True,False,False,False,33,0.5,4,1.0,0.0041407867494824,0.0020703933747412
1084,2,2,6,9,2,2,1,0,0,1,20.27926,85.7778,5.218,9.566,10.087,5.726,0.997,4.117,6.343,8.479,20500,True,False,False,False,False,False,53,0.7,6,0.6666666666666666,0.003690036900369,0.0018450184501845
1012,2,2,0,12,1,0,1,1,1,1,20.30686,85.82276,1.21,5.853,5.767,7.009,6.501,1.51,5.003,4.686,23500,False,True,False,False,False,False,68,0.8,5,0.0,0.0039525691699604,0.0
2588,4,4,12,20,1,2,1,1,0,0,20.31467,85.8494,3.318,6.195,5.542,8.521,9.29,4.412,5.83,5.305,36500,False,True,False,False,False,False,37,0.95,5,0.6,0.0030911901081916,0.0007727975270479
1122,2,1,4,13,0,0,1,1,0,1,20.33755,85.83152,4.667,3.043,2.463,10.5,9.544,4.643,8.227,2.254,20500,False,True,False,False,False,False,43,0.55,3,0.3076923076923077,0.0026737967914438,0.0
861,2,1,13,13,1,0,1,0,0,1,20.28878,85.84557,2.343,8.484,8.079,5.761,7.792,3.998,2.952,7.409,21500,False,False,False,False,False,False,34,0.3,3,1.0,0.0034843205574912,0.0
1089,2,2,1,7,1,0,1,0,0,0,20.2629,85.79567,4.761,10.805,11.069,3.122,2.527,4.5,4.239,9.634,15000,False,True,False,False,True,False,46,0.3,2,0.1428571428571428,0.0036730945821854,0.0
